id,timestamp,device_id,temperature,humidity
951,2024-08-01 15:50:00+00:00,device-001,24.35,43.75
952,2024-08-01 15:51:00+00:00,device-001,24.35,43.8
953,2024-08-01 15:52:00+00:00,device-001,24.21,43.0
954,2024-08-01 15:53:00+00:00,device-001,24.06,44.71
955,2024-08-01 15:54:00+00:00,device-001,24.44,43.79
956,2024-08-01 15:55:00+00:00,device-001,24.14,43.49
957,2024-08-01 15:56:00+00:00,device-001,23.87,43.51
958,2024-08-01 15:57:00+00:00,device-001,24.05,43.16
959,2024-08-01 15:58:00+00:00,device-001,24.16,43.54
960,2024-08-01 15:59:00+00:00,device-001,23.7,43.39
961,2024-08-01 16:00:00+00:00,device-001,24.64,43.35
962,2024-08-01 16:01:00+00:00,device-001,23.89,43.94
963,2024-08-01 16:02:00+00:00,device-001,24.04,43.58
964,2024-08-01 16:03:00+00:00,device-001,24.46,44.06
965,2024-08-01 16:04:00+00:00,device-001,24.73,43.62
966,2024-08-01 16:05:00+00:00,device-001,24.77,43.53
967,2024-08-01 16:06:00+00:00,device-001,24.61,42.82
968,2024-08-01 16:07:00+00:00,device-001,24.01,43.54
969,2024-08-01 16:08:00+00:00,device-001,24.46,43.31
970,2024-08-01 16:09:00+00:00,device-001,24.42,43.57
971,2024-08-01 16:10:00+00:00,device-001,24.69,43.56
972,2024-08-01 16:11:00+00:00,device-001,23.76,43.82
973,2024-08-01 16:12:00+00:00,device-001,24.41,43.56
974,2024-08-01 16:13:00+00:00,device-001,24.02,42.62
975,2024-08-01 16:14:00+00:00,device-001,24.23,43.44
976,2024-08-01 16:15:00+00:00,device-001,24.39,43.04
977,2024-08-01 16:16:00+00:00,device-001,24.91,42.82
978,2024-08-01 16:17:00+00:00,device-001,23.84,43.85
979,2024-08-01 16:18:00+00:00,device-001,24.18,44.35
980,2024-08-01 16:19:00+00:00,device-001,24.34,43.94
981,2024-08-01 16:20:00+00:00,device-001,24.9,44.19
982,2024-08-01 16:21:00+00:00,device-001,24.87,43.73
983,2024-08-01 16:22:00+00:00,device-001,24.27,43.15
984,2024-08-01 16:23:00+00:00,device-001,24.63,43.86
985,2024-08-01 16:24:00+00:00,device-001,24.68,43.37
986,2024-08-01 16:25:00+00:00,device-001,25.04,44.42
987,2024-08-01 16:26:00+00:00,device-001,24.24,41.94
988,2024-08-01 16:27:00+00:00,device-001,24.77,43.39
989,2024-08-01 16:28:00+00:00,device-001,24.57,43.46
990,2024-08-01 16:29:00+00:00,device-001,24.73,43.07
991,2024-08-01 16:30:00+00:00,device-001,24.8,44.09
992,2024-08-01 16:31:00+00:00,device-001,24.77,43.59
993,2024-08-01 16:32:00+00:00,device-001,24.84,43.18
994,2024-08-01 16:33:00+00:00,device-001,24.68,42.94
995,2024-08-01 16:34:00+00:00,device-001,24.17,43.66
996,2024-08-01 16:35:00+00:00,device-001,24.12,43.84
997,2024-08-01 16:36:00+00:00,device-001,24.62,43.35
998,2024-08-01 16:37:00+00:00,device-001,24.87,43.88
999,2024-08-01 16:38:00+00:00,device-001,24.78,44.33
1000,2024-08-01 16:39:00+00:00,device-001,24.57,43.46
1001,2024-08-01 00:00:00+00:00,device-002,23.5,44.29
1002,2024-08-01 00:01:00+00:00,device-002,23.52,43.63
1003,2024-08-01 00:02:00+00:00,device-002,24.01,43.88
1004,2024-08-01 00:03:00+00:00,device-002,23.97,43.22
1005,2024-08-01 00:04:00+00:00,device-002,23.74,43.45
1006,2024-08-01 00:05:00+00:00,device-002,24.25,44.03
1007,2024-08-01 00:06:00+00:00,device-002,24.16,44.47
1008,2024-08-01 00:07:00+00:00,device-002,23.82,44.2
1009,2024-08-01 00:08:00+00:00,device-002,23.85,43.9
1010,2024-08-01 00:09:00+00:00,device-002,24.33,44.83
1011,2024-08-01 00:10:00+00:00,device-002,24.28,43.58
1012,2024-08-01 00:11:00+00:00,device-002,23.99,43.66
1013,2024-08-01 00:12:00+00:00,device-002,24.26,43.75
1014,2024-08-01 00:13:00+00:00,device-002,24.14,43.88
1015,2024-08-01 00:14:00+00:00,device-002,24.04,43.68
1016,2024-08-01 00:15:00+00:00,device-002,23.99,42.94
1017,2024-08-01 00:16:00+00:00,device-002,24.1,43.53
1018,2024-08-01 00:17:00+00:00,device-002,24.47,43.71
1019,2024-08-01 00:18:00+00:00,device-002,24.14,43.22
1020,2024-08-01 00:19:00+00:00,device-002,24.31,43.71
1021,2024-08-01 00:20:00+00:00,device-002,24.03,44.0
1022,2024-08-01 00:21:00+00:00,device-002,23.73,44.78
1023,2024-08-01 00:22:00+00:00,device-002,24.45,44.63
1024,2024-08-01 00:23:00+00:00,device-002,24.46,43.08
1025,2024-08-01 00:24:00+00:00,device-002,24.59,45.11
1026,2024-08-01 00:25:00+00:00,device-002,24.17,44.11
1027,2024-08-01 00:26:00+00:00,device-002,24.77,44.17
1028,2024-08-01 00:27:00+00:00,device-002,24.11,43.68
1029,2024-08-01 00:28:00+00:00,device-002,23.54,44.06
1030,2024-08-01 00:29:00+00:00,device-002,24.57,44.83
1031,2024-08-01 00:30:00+00:00,device-002,24.12,43.44
1032,2024-08-01 00:31:00+00:00,device-002,24.31,43.97
1033,2024-08-01 00:32:00+00:00,device-002,24.25,43.64
1034,2024-08-01 00:33:00+00:00,device-002,24.19,43.54
1035,2024-08-01 00:34:00+00:00,device-002,24.08,43.4
1036,2024-08-01 00:35:00+00:00,device-002,24.68,43.15
1037,2024-08-01 00:36:00+00:00,device-002,24.5,43.29
1038,2024-08-01 00:37:00+00:00,device-002,24.87,44.48
1039,2024-08-01 00:38:00+00:00,device-002,24.81,43.49
1040,2024-08-01 00:39:00+00:00,device-002,24.43,43.92
1041,2024-08-01 00:40:00+00:00,device-002,24.66,44.14
1042,2024-08-01 00:41:00+00:00,device-002,24.83,43.76
1043,2024-08-01 00:42:00+00:00,device-002,24.41,43.94
1044,2024-08-01 00:43:00+00:00,device-002,24.29,44.67
1045,2024-08-01 00:44:00+00:00,device-002,24.73,44.13
1046,2024-08-01 00:45:00+00:00,device-002,24.51,43.0
1047,2024-08-01 00:46:00+00:00,device-002,24.46,44.33
1048,2024-08-01 00:47:00+00:00,device-002,24.51,42.97
1049,2024-08-01 00:48:00+00:00,device-002,24.54,43.33
1050,2024-08-01 00:49:00+00:00,device-002,24.88,42.63
1051,2024-08-01 00:50:00+00:00,device-002,24.81,43.79
1052,2024-08-01 00:51:00+00:00,device-002,24.6,43.3
1053,2024-08-01 00:52:00+00:00,device-002,24.92,44.3
1054,2024-08-01 00:53:00+00:00,device-002,24.68,43.81
1055,2024-08-01 00:54:00+00:00,device-002,24.84,43.2
1056,2024-08-01 00:55:00+00:00,device-002,24.68,43.1
1057,2024-08-01 00:56:00+00:00,device-002,24.63,43.84
1058,2024-08-01 00:57:00+00:00,device-002,24.31,43.57
1059,2024-08-01 00:58:00+00:00,device-002,24.33,43.18
1060,2024-08-01 00:59:00+00:00,device-002,24.9,44.38
1061,2024-08-01 01:00:00+00:00,device-002,24.62,42.95
1062,2024-08-01 01:01:00+00:00,device-002,24.9,43.66
1063,2024-08-01 01:02:00+00:00,device-002,24.62,43.54
1064,2024-08-01 01:03:00+00:00,device-002,25.06,42.32
1065,2024-08-01 01:04:00+00:00,device-002,25.23,43.89
1066,2024-08-01 01:05:00+00:00,device-002,25.2,42.93
1067,2024-08-01 01:06:00+00:00,device-002,24.81,43.44
1068,2024-08-01 01:07:00+00:00,device-002,24.74,42.82
1069,2024-08-01 01:08:00+00:00,device-002,24.68,43.54
1070,2024-08-01 01:09:00+00:00,device-002,24.65,43.2
1071,2024-08-01 01:10:00+00:00,device-002,25.2,43.9
1072,2024-08-01 01:11:00+00:00,device-002,24.82,43.9
1073,2024-08-01 01:12:00+00:00,device-002,24.73,43.23
1074,2024-08-01 01:13:00+00:00,device-002,24.9,43.25
1075,2024-08-01 01:14:00+00:00,device-002,25.46,43.65
1076,2024-08-01 01:15:00+00:00,device-002,24.92,43.92
1077,2024-08-01 01:16:00+00:00,device-002,24.85,43.9
1078,2024-08-01 01:17:00+00:00,device-002,24.82,43.71
1079,2024-08-01 01:18:00+00:00,device-002,24.91,43.49
1080,2024-08-01 01:19:00+00:00,device-002,25.44,42.97
1081,2024-08-01 01:20:00+00:00,device-002,24.64,42.83
1082,2024-08-01 01:21:00+00:00,device-002,25.25,42.71
1083,2024-08-01 01:22:00+00:00,device-002,24.88,43.69
1084,2024-08-01 01:23:00+00:00,device-002,25.02,42.97
1085,2024-08-01 01:24:00+00:00,device-002,24.81,43.62
1086,2024-08-01 01:25:00+00:00,device-002,25.11,43.88
1087,2024-08-01 01:26:00+00:00,device-002,24.84,43.39
1088,2024-08-01 01:27:00+00:00,device-002,24.88,43.65
1089,2024-08-01 01:28:00+00:00,device-002,25.22,42.66
1090,2024-08-01 01:29:00+00:00,device-002,25.39,44.19
1091,2024-08-01 01:30:00+00:00,device-002,24.89,43.31
1092,2024-08-01 01:31:00+00:00,device-002,24.75,43.36
1093,2024-08-01 01:32:00+00:00,device-002,25.23,43.03
1094,2024-08-01 01:33:00+00:00,device-002,24.77,43.24
1095,2024-08-01 01:34:00+00:00,device-002,24.7,43.94
1096,2024-08-01 01:35:00+00:00,device-002,24.47,43.27
1097,2024-08-01 01:36:00+00:00,device-002,25.11,43.05
1098,2024-08-01 01:37:00+00:00,device-002,24.96,44.0
1099,2024-08-01 01:38:00+00:00,device-002,24.55,42.94
1100,2024-08-01 01:39:00+00:00,device-002,25.51,43.21
1101,2024-08-01 01:40:00+00:00,device-002,24.78,43.42
1102,2024-08-01 01:41:00+00:00,device-002,24.96,43.93
1103,2024-08-01 01:42:00+00:00,device-002,25.06,43.67
1104,2024-08-01 01:43:00+00:00,device-002,24.68,43.35
1105,2024-08-01 01:44:00+00:00,device-002,24.22,43.16
1106,2024-08-01 01:45:00+00:00,device-002,25.2,42.9
1107,2024-08-01 01:46:00+00:00,device-002,24.37,43.78
1108,2024-08-01 01:47:00+00:00,device-002,24.8,43.26
1109,2024-08-01 01:48:00+00:00,device-002,24.4,42.68
1110,2024-08-01 01:49:00+00:00,device-002,24.91,43.46
1111,2024-08-01 01:50:00+00:00,device-002,24.9,43.42
1112,2024-08-01 01:51:00+00:00,device-002,25.07,43.76
1113,2024-08-01 01:52:00+00:00,device-002,25.14,43.37
1114,2024-08-01 01:53:00+00:00,device-002,25.08,43.9
1115,2024-08-01 01:54:00+00:00,device-002,24.12,43.11
1116,2024-08-01 01:55:00+00:00,device-002,24.8,43.9
1117,2024-08-01 01:56:00+00:00,device-002,24.38,42.55
1118,2024-08-01 01:57:00+00:00,device-002,24.18,43.37
1119,2024-08-01 01:58:00+00:00,device-002,24.23,42.55
1120,2024-08-01 01:59:00+00:00,device-002,24.52,43.59
1121,2024-08-01 02:00:00+00:00,device-002,24.68,43.36
1122,2024-08-01 02:01:00+00:00,device-002,24.85,43.09
1123,2024-08-01 02:02:00+00:00,device-002,24.49,42.64
1124,2024-08-01 02:03:00+00:00,device-002,24.48,42.9
1125,2024-08-01 02:04:00+00:00,device-002,24.41,43.06
1126,2024-08-01 02:05:00+00:00,device-002,24.59,42.73
1127,2024-08-01 02:06:00+00:00,device-002,24.37,43.53
1128,2024-08-01 02:07:00+00:00,device-002,23.97,43.39
1129,2024-08-01 02:08:00+00:00,device-002,24.48,43.14
1130,2024-08-01 02:09:00+00:00,device-002,24.63,42.61
1131,2024-08-01 02:10:00+00:00,device-002,24.37,42.93
1132,2024-08-01 02:11:00+00:00,device-002,24.67,42.87
1133,2024-08-01 02:12:00+00:00,device-002,24.11,43.36
1134,2024-08-01 02:13:00+00:00,device-002,24.15,42.83
1135,2024-08-01 02:14:00+00:00,device-002,24.31,42.59
1136,2024-08-01 02:15:00+00:00,device-002,25.05,43.06
1137,2024-08-01 02:16:00+00:00,device-002,24.43,43.0
1138,2024-08-01 02:17:00+00:00,device-002,24.33,43.92
1139,2024-08-01 02:18:00+00:00,device-002,23.75,43.14
1140,2024-08-01 02:19:00+00:00,device-002,23.92,43.46
1141,2024-08-01 02:20:00+00:00,device-002,24.43,43.71
1142,2024-08-01 02:21:00+00:00,device-002,23.99,42.96
1143,2024-08-01 02:22:00+00:00,device-002,24.63,42.79
1144,2024-08-01 02:23:00+00:00,device-002,24.02,43.76
1145,2024-08-01 02:24:00+00:00,device-002,25.05,43.02
1146,2024-08-01 02:25:00+00:00,device-002,24.02,42.67
1147,2024-08-01 02:26:00+00:00,device-002,24.03,43.48
1148,2024-08-01 02:27:00+00:00,device-002,24.33,42.3
1149,2024-08-01 02:28:00+00:00,device-002,23.3,42.73
1150,2024-08-01 02:29:00+00:00,device-002,23.77,42.88
1151,2024-08-01 02:30:00+00:00,device-002,24.41,42.67
1152,2024-08-01 02:31:00+00:00,device-002,23.35,43.31
1153,2024-08-01 02:32:00+00:00,device-002,23.72,43.15
1154,2024-08-01 02:33:00+00:00,device-002,23.95,42.82
1155,2024-08-01 02:34:00+00:00,device-002,23.86,42.64
1156,2024-08-01 02:35:00+00:00,device-002,23.62,43.01
1157,2024-08-01 02:36:00+00:00,device-002,24.45,43.15
1158,2024-08-01 02:37:00+00:00,device-002,23.99,43.3
1159,2024-08-01 02:38:00+00:00,device-002,23.65,42.47
1160,2024-08-01 02:39:00+00:00,device-002,23.62,43.37
1161,2024-08-01 02:40:00+00:00,device-002,23.73,43.48
1162,2024-08-01 02:41:00+00:00,device-002,23.61,42.89
1163,2024-08-01 02:42:00+00:00,device-002,23.68,42.61
1164,2024-08-01 02:43:00+00:00,device-002,23.61,42.99
1165,2024-08-01 02:44:00+00:00,device-002,23.74,42.68
1166,2024-08-01 02:45:00+00:00,device-002,23.81,42.21
1167,2024-08-01 02:46:00+00:00,device-002,23.67,43.13
1168,2024-08-01 02:47:00+00:00,device-002,23.96,43.17
1169,2024-08-01 02:48:00+00:00,device-002,23.38,42.58
1170,2024-08-01 02:49:00+00:00,device-002,23.24,42.76
1171,2024-08-01 02:50:00+00:00,device-002,23.32,41.43
1172,2024-08-01 02:51:00+00:00,device-002,23.57,41.78
1173,2024-08-01 02:52:00+00:00,device-002,23.71,42.32
1174,2024-08-01 02:53:00+00:00,device-002,23.33,43.34
1175,2024-08-01 02:54:00+00:00,device-002,24.04,42.3
1176,2024-08-01 02:55:00+00:00,device-002,23.12,42.25
1177,2024-08-01 02:56:00+00:00,device-002,23.74,42.43
1178,2024-08-01 02:57:00+00:00,device-002,23.33,42.97
1179,2024-08-01 02:58:00+00:00,device-002,23.37,43.13
1180,2024-08-01 02:59:00+00:00,device-002,23.01,42.7
1181,2024-08-01 03:00:00+00:00,device-002,24.12,42.8
1182,2024-08-01 03:01:00+00:00,device-002,22.87,42.21
1183,2024-08-01 03:02:00+00:00,device-002,23.64,43.4
1184,2024-08-01 03:03:00+00:00,device-002,23.69,43.25
1185,2024-08-01 03:04:00+00:00,device-002,23.16,42.62
1186,2024-08-01 03:05:00+00:00,device-002,23.51,43.13
1187,2024-08-01 03:06:00+00:00,device-002,23.16,42.88
1188,2024-08-01 03:07:00+00:00,device-002,23.43,42.39
1189,2024-08-01 03:08:00+00:00,device-002,23.26,41.84
1190,2024-08-01 03:09:00+00:00,device-002,23.9,42.71
1191,2024-08-01 03:10:00+00:00,device-002,23.17,42.66
1192,2024-08-01 03:11:00+00:00,device-002,22.71,41.89
1193,2024-08-01 03:12:00+00:00,device-002,23.34,42.59
1194,2024-08-01 03:13:00+00:00,device-002,23.02,42.56
1195,2024-08-01 03:14:00+00:00,device-002,22.91,42.18
1196,2024-08-01 03:15:00+00:00,device-002,23.28,42.05
1197,2024-08-01 03:16:00+00:00,device-002,22.72,42.24
1198,2024-08-01 03:17:00+00:00,device-002,23.38,41.53
1199,2024-08-01 03:18:00+00:00,device-002,23.3,43.28
1200,2024-08-01 03:19:00+00:00,device-002,23.29,42.71
1201,2024-08-01 03:20:00+00:00,device-002,22.88,42.37
1202,2024-08-01 03:21:00+00:00,device-002,22.91,42.08
1203,2024-08-01 03:22:00+00:00,device-002,22.53,41.96
1204,2024-08-01 03:23:00+00:00,device-002,22.91,42.34
1205,2024-08-01 03:24:00+00:00,device-002,23.32,43.1
1206,2024-08-01 03:25:00+00:00,device-002,23.15,42.42
1207,2024-08-01 03:26:00+00:00,device-002,22.23,42.6
1208,2024-08-01 03:27:00+00:00,device-002,23.15,41.34
1209,2024-08-01 03:28:00+00:00,device-002,22.58,42.42
1210,2024-08-01 03:29:00+00:00,device-002,22.17,41.63
1211,2024-08-01 03:30:00+00:00,device-002,23.02,42.26
1212,2024-08-01 03:31:00+00:00,device-002,23.25,42.54
1213,2024-08-01 03:32:00+00:00,device-002,22.99,42.41
1214,2024-08-01 03:33:00+00:00,device-002,22.82,42.29
1215,2024-08-01 03:34:00+00:00,device-002,23.1,42.67
1216,2024-08-01 03:35:00+00:00,device-002,23.09,41.95
1217,2024-08-01 03:36:00+00:00,device-002,22.64,41.9
1218,2024-08-01 03:37:00+00:00,device-002,23.12,42.74
1219,2024-08-01 03:38:00+00:00,device-002,23.07,42.11
1220,2024-08-01 03:39:00+00:00,device-002,22.74,42.14
1221,2024-08-01 03:40:00+00:00,device-002,23.32,42.25
1222,2024-08-01 03:41:00+00:00,device-002,23.27,43.12
1223,2024-08-01 03:42:00+00:00,device-002,22.98,42.09
1224,2024-08-01 03:43:00+00:00,device-002,23.71,41.75
1225,2024-08-01 03:44:00+00:00,device-002,22.75,41.01
1226,2024-08-01 03:45:00+00:00,device-002,22.92,41.97
1227,2024-08-01 03:46:00+00:00,device-002,22.72,43.01
1228,2024-08-01 03:47:00+00:00,device-002,23.06,42.3
1229,2024-08-01 03:48:00+00:00,device-002,22.28,42.52
1230,2024-08-01 03:49:00+00:00,device-002,22.6,41.87
1231,2024-08-01 03:50:00+00:00,device-002,23.08,42.45
1232,2024-08-01 03:51:00+00:00,device-002,23.15,42.34
1233,2024-08-01 03:52:00+00:00,device-002,22.84,42.41
1234,2024-08-01 03:53:00+00:00,device-002,22.93,42.78
1235,2024-08-01 03:54:00+00:00,device-002,22.61,42.72
1236,2024-08-01 03:55:00+00:00,device-002,22.9,42.17
1237,2024-08-01 03:56:00+00:00,device-002,23.15,42.34
1238,2024-08-01 03:57:00+00:00,device-002,23.15,41.42
1239,2024-08-01 03:58:00+00:00,device-002,23.07,41.71
1240,2024-08-01 03:59:00+00:00,device-002,23.0,41.82
1241,2024-08-01 04:00:00+00:00,device-002,23.32,42.4
1242,2024-08-01 04:01:00+00:00,device-002,22.54,42.29
1243,2024-08-01 04:02:00+00:00,device-002,23.25,42.12
1244,2024-08-01 04:03:00+00:00,device-002,23.06,41.23
1245,2024-08-01 04:04:00+00:00,device-002,22.8,41.2
1246,2024-08-01 04:05:00+00:00,device-002,22.77,41.56
1247,2024-08-01 04:06:00+00:00,device-002,22.93,41.97
1248,2024-08-01 04:07:00+00:00,device-002,23.25,41.58
1249,2024-08-01 04:08:00+00:00,device-002,23.08,42.03
1250,2024-08-01 04:09:00+00:00,device-002,22.96,42.76
1251,2024-08-01 04:10:00+00:00,device-002,23.42,42.77
1252,2024-08-01 04:11:00+00:00,device-002,23.43,42.64
1253,2024-08-01 04:12:00+00:00,device-002,22.42,41.91
1254,2024-08-01 04:13:00+00:00,device-002,22.62,42.04
1255,2024-08-01 04:14:00+00:00,device-002,22.6,42.11
1256,2024-08-01 04:15:00+00:00,device-002,22.89,41.53
1257,2024-08-01 04:16:00+00:00,device-002,23.15,42.26
1258,2024-08-01 04:17:00+00:00,device-002,23.33,41.76
1259,2024-08-01 04:18:00+00:00,device-002,22.91,41.43
1260,2024-08-01 04:19:00+00:00,device-002,23.39,41.19
1261,2024-08-01 04:20:00+00:00,device-002,22.74,41.61
1262,2024-08-01 04:21:00+00:00,device-002,23.32,41.09
1263,2024-08-01 04:22:00+00:00,device-002,23.48,42.87
1264,2024-08-01 04:23:00+00:00,device-002,23.05,42.14
1265,2024-08-01 04:24:00+00:00,device-002,23.15,42.45
1266,2024-08-01 04:25:00+00:00,device-002,22.38,42.23
1267,2024-08-01 04:26:00+00:00,device-002,23.25,41.49
1268,2024-08-01 04:27:00+00:00,device-002,23.19,41.33
1269,2024-08-01 04:28:00+00:00,device-002,23.19,42.62
1270,2024-08-01 04:29:00+00:00,device-002,23.45,41.83
1271,2024-08-01 04:30:00+00:00,device-002,23.74,41.67
1272,2024-08-01 04:31:00+00:00,device-002,22.97,41.72
1273,2024-08-01 04:32:00+00:00,device-002,22.74,42.35
1274,2024-08-01 04:33:00+00:00,device-002,23.82,41.9
1275,2024-08-01 04:34:00+00:00,device-002,22.99,41.49
1276,2024-08-01 04:35:00+00:00,device-002,23.19,40.78
1277,2024-08-01 04:36:00+00:00,device-002,23.11,41.43
1278,2024-08-01 04:37:00+00:00,device-002,22.94,41.22
1279,2024-08-01 04:38:00+00:00,device-002,22.89,41.43
1280,2024-08-01 04:39:00+00:00,device-002,22.84,42.11
1281,2024-08-01 04:40:00+00:00,device-002,23.27,42.21
1282,2024-08-01 04:41:00+00:00,device-002,22.94,41.97
1283,2024-08-01 04:42:00+00:00,device-002,23.42,41.85
1284,2024-08-01 04:43:00+00:00,device-002,23.6,41.65
1285,2024-08-01 04:44:00+00:00,device-002,23.33,41.75
1286,2024-08-01 04:45:00+00:00,device-002,23.27,41.56
1287,2024-08-01 04:46:00+00:00,device-002,23.61,41.92
1288,2024-08-01 04:47:00+00:00,device-002,23.54,41.81
1289,2024-08-01 04:48:00+00:00,device-002,23.02,41.81
1290,2024-08-01 04:49:00+00:00,device-002,23.32,41.92
1291,2024-08-01 04:50:00+00:00,device-002,23.43,41.41
1292,2024-08-01 04:51:00+00:00,device-002,23.52,41.65
1293,2024-08-01 04:52:00+00:00,device-002,23.53,41.92
1294,2024-08-01 04:53:00+00:00,device-002,23.2,41.13
1295,2024-08-01 04:54:00+00:00,device-002,23.04,41.92
1296,2024-08-01 04:55:00+00:00,device-002,23.11,42.63
1297,2024-08-01 04:56:00+00:00,device-002,23.79,41.75
1298,2024-08-01 04:57:00+00:00,device-002,23.26,41.33
1299,2024-08-01 04:58:00+00:00,device-002,24.25,40.92
1300,2024-08-01 04:59:00+00:00,device-002,23.43,42.42
1301,2024-08-01 05:00:00+00:00,device-002,23.38,41.51
1302,2024-08-01 05:01:00+00:00,device-002,23.51,42.64
1303,2024-08-01 05:02:00+00:00,device-002,23.97,41.51
1304,2024-08-01 05:03:00+00:00,device-002,23.0,41.75
1305,2024-08-01 05:04:00+00:00,device-002,23.95,41.18
1306,2024-08-01 05:05:00+00:00,device-002,23.7,40.49
1307,2024-08-01 05:06:00+00:00,device-002,24.06,43.2
1308,2024-08-01 05:07:00+00:00,device-002,23.68,41.45
1309,2024-08-01 05:08:00+00:00,device-002,23.85,41.75
1310,2024-08-01 05:09:00+00:00,device-002,23.67,41.07
1311,2024-08-01 05:10:00+00:00,device-002,23.81,41.03
1312,2024-08-01 05:11:00+00:00,device-002,23.51,40.97
1313,2024-08-01 05:12:00+00:00,device-002,23.75,41.99
1314,2024-08-01 05:13:00+00:00,device-002,23.74,41.8
1315,2024-08-01 05:14:00+00:00,device-002,24.32,41.46
1316,2024-08-01 05:15:00+00:00,device-002,23.85,41.73
1317,2024-08-01 05:16:00+00:00,device-002,24.32,41.31
1318,2024-08-01 05:17:00+00:00,device-002,23.62,42.28
1319,2024-08-01 05:18:00+00:00,device-002,23.95,41.55
1320,2024-08-01 05:19:00+00:00,device-002,23.71,41.38
1321,2024-08-01 05:20:00+00:00,device-002,24.89,42.44
1322,2024-08-01 05:21:00+00:00,device-002,24.24,41.02
1323,2024-08-01 05:22:00+00:00,device-002,24.07,41.62
1324,2024-08-01 05:23:00+00:00,device-002,23.7,42.11
1325,2024-08-01 05:24:00+00:00,device-002,24.23,42.72
1326,2024-08-01 05:25:00+00:00,device-002,24.42,42.21
1327,2024-08-01 05:26:00+00:00,device-002,24.35,41.67
1328,2024-08-01 05:27:00+00:00,device-002,24.32,41.96
1329,2024-08-01 05:28:00+00:00,device-002,23.87,41.98
1330,2024-08-01 05:29:00+00:00,device-002,24.29,42.3
1331,2024-08-01 05:30:00+00:00,device-002,24.45,41.9
1332,2024-08-01 05:31:00+00:00,device-002,23.8,41.9
1333,2024-08-01 05:32:00+00:00,device-002,24.03,41.62
1334,2024-08-01 05:33:00+00:00,device-002,23.88,41.76
1335,2024-08-01 05:34:00+00:00,device-002,23.64,42.43
1336,2024-08-01 05:35:00+00:00,device-002,24.29,42.22
1337,2024-08-01 05:36:00+00:00,device-002,24.14,42.36
1338,2024-08-01 05:37:00+00:00,device-002,23.85,41.79
1339,2024-08-01 05:38:00+00:00,device-002,24.2,41.91
1340,2024-08-01 05:39:00+00:00,device-002,24.54,41.74
1341,2024-08-01 05:40:00+00:00,device-002,23.86,42.05
1342,2024-08-01 05:41:00+00:00,device-002,24.61,41.37
1343,2024-08-01 05:42:00+00:00,device-002,23.79,42.63
1344,2024-08-01 05:43:00+00:00,device-002,24.24,42.25
1345,2024-08-01 05:44:00+00:00,device-002,23.95,41.71
1346,2024-08-01 05:45:00+00:00,device-002,24.21,41.44
1347,2024-08-01 05:46:00+00:00,device-002,24.39,42.08
1348,2024-08-01 05:47:00+00:00,device-002,24.63,41.64
1349,2024-08-01 05:48:00+00:00,device-002,24.38,41.39
1350,2024-08-01 05:49:00+00:00,device-002,24.03,41.0
1351,2024-08-01 05:50:00+00:00,device-002,24.61,41.39
1352,2024-08-01 05:51:00+00:00,device-002,24.25,42.13
1353,2024-08-01 05:52:00+00:00,device-002,24.72,42.4
1354,2024-08-01 05:53:00+00:00,device-002,24.95,42.23
1355,2024-08-01 05:54:00+00:00,device-002,24.53,41.81
1356,2024-08-01 05:55:00+00:00,device-002,24.55,42.29
1357,2024-08-01 05:56:00+00:00,device-002,24.63,40.09
1358,2024-08-01 05:57:00+00:00,device-002,24.4,41.31
1359,2024-08-01 05:58:00+00:00,device-002,24.44,41.71
1360,2024-08-01 05:59:00+00:00,device-002,24.9,41.74
1361,2024-08-01 06:00:00+00:00,device-002,24.51,41.56
1362,2024-08-01 06:01:00+00:00,device-002,24.6,41.34
1363,2024-08-01 06:02:00+00:00,device-002,24.69,41.74
1364,2024-08-01 06:03:00+00:00,device-002,24.47,42.04
1365,2024-08-01 06:04:00+00:00,device-002,25.26,41.81
1366,2024-08-01 06:05:00+00:00,device-002,24.81,42.82
1367,2024-08-01 06:06:00+00:00,device-002,24.56,42.11
1368,2024-08-01 06:07:00+00:00,device-002,24.78,41.69
1369,2024-08-01 06:08:00+00:00,device-002,24.49,41.07
1370,2024-08-01 06:09:00+00:00,device-002,24.39,42.37
1371,2024-08-01 06:10:00+00:00,device-002,24.23,42.24
1372,2024-08-01 06:11:00+00:00,device-002,24.7,42.67
1373,2024-08-01 06:12:00+00:00,device-002,24.7,42.01
1374,2024-08-01 06:13:00+00:00,device-002,24.82,42.01
1375,2024-08-01 06:14:00+00:00,device-002,25.47,42.57
1376,2024-08-01 06:15:00+00:00,device-002,24.63,42.42
1377,2024-08-01 06:16:00+00:00,device-002,24.91,41.67
1378,2024-08-01 06:17:00+00:00,device-002,25.07,41.74
1379,2024-08-01 06:18:00+00:00,device-002,24.68,41.61
1380,2024-08-01 06:19:00+00:00,device-002,25.12,42.17
1381,2024-08-01 06:20:00+00:00,device-002,24.8,42.43
1382,2024-08-01 06:21:00+00:00,device-002,24.73,43.09
1383,2024-08-01 06:22:00+00:00,device-002,25.12,41.98
1384,2024-08-01 06:23:00+00:00,device-002,24.93,42.49
1385,2024-08-01 06:24:00+00:00,device-002,24.92,41.77
1386,2024-08-01 06:25:00+00:00,device-002,24.84,41.45
1387,2024-08-01 06:26:00+00:00,device-002,24.79,41.18
1388,2024-08-01 06:27:00+00:00,device-002,25.24,42.47
